source,source_label,target,target_label,relation,relation_label
vat_tu/1295_bo_do_choi_cam_thu_am_nhac_cho_tre_cac_lua_tuoi,Bộ đồ chơi cảm thụ âm nhạc cho trẻ các lứa tuổi,data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/1295_bo_do_choi_cam_thu_am_nhac_cho_tre_cac_lua_tuoi,Bộ đồ chơi cảm thụ âm nhạc cho trẻ các lứa tuổi,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/1295_bo_do_choi_cam_thu_am_nhac_cho_tre_cac_lua_tuoi,Bộ đồ chơi cảm thụ âm nhạc cho trẻ các lứa tuổi,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/1295_bo_do_choi_cam_thu_am_nhac_cho_tre_cac_lua_tuoi,Bộ đồ chơi cảm thụ âm nhạc cho trẻ các lứa tuổi,data/spec/1295.0,"Đồ Chơi Peek A Boo Bộ 6 Nhạc Cụ  Cho Bé PAB015
*Sản phẩm tích hợp những nhạc cụ cơ bản thường gặp giúp bé phát triển ...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/1296_ban_lam_viec,Bàn làm việc,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/1296_ban_lam_viec,Bàn làm việc,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/1296_ban_lam_viec,Bàn làm việc,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/1296_ban_lam_viec,Bàn làm việc,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/1296_ban_lam_viec,Bàn làm việc,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/1296_ban_lam_viec,Bàn làm việc,data/price/2_450_000,2.450.000,co_gia,có giá
vat_tu/1296_ban_lam_viec,Bàn làm việc,data/unit/cai,Cái,co_don_vi_tinh,có đơn vị tính
vat_tu/1296_ban_lam_viec,Bàn làm việc,data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/1296_ban_lam_viec,Bàn làm việc,data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/1296_ban_lam_viec,Bàn làm việc,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/1296_ban_lam_viec,Bàn làm việc,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/1296_ban_lam_viec,Bàn làm việc,data/spec/1296.0,"Bàn giáo viên: 
- Kích thước: R1200xS600xC750 mm
- Mô tả: Bàn sử dụng chất liệu bằng gỗ cao su loại AA đã qua tấm sấy...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/1297_ghe_gap,Ghế gập,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/1297_ghe_gap,Ghế gập,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/1297_ghe_gap,Ghế gập,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/1297_ghe_gap,Ghế gập,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/1297_ghe_gap,Ghế gập,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/1297_ghe_gap,Ghế gập,data/price/440_000,440.000,co_gia,có giá
vat_tu/1297_ghe_gap,Ghế gập,data/unit/cai,cái,co_don_vi_tinh,có đơn vị tính
vat_tu/1297_ghe_gap,Ghế gập,data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/1297_ghe_gap,Ghế gập,data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/1297_ghe_gap,Ghế gập,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/1297_ghe_gap,Ghế gập,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/1297_ghe_gap,Ghế gập,data/spec/1297.0,"Ghế gập: 
- Kích thước: R460xS515xC890 mm
- Mô tả: Kết cấu vững chắc với khung Inox D22, đệm tựa mút bọc PVC.
- Ghế c...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/1298_ban_cho_tre,Bàn cho trẻ,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/1298_ban_cho_tre,Bàn cho trẻ,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/1298_ban_cho_tre,Bàn cho trẻ,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/1298_ban_cho_tre,Bàn cho trẻ,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/1298_ban_cho_tre,Bàn cho trẻ,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/1298_ban_cho_tre,Bàn cho trẻ,data/price/550_000,550.000,co_gia,có giá
vat_tu/1298_ban_cho_tre,Bàn cho trẻ,data/unit/cai,Cái,co_don_vi_tinh,có đơn vị tính
vat_tu/1298_ban_cho_tre,Bàn cho trẻ,data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/1298_ban_cho_tre,Bàn cho trẻ,data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/1298_ban_cho_tre,Bàn cho trẻ,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/1298_ban_cho_tre,Bàn cho trẻ,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/1298_ban_cho_tre,Bàn cho trẻ,data/spec/1298.0,"Bàn cho trẻ:
- KT: D900 x R500 x C520(mm).
- Mặt bàn bằng gỗ cao su loại AA đã qua tấm sấy, chống mối mọt, cong vênh,...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/1299_ghe_nhua_cho_tre,Ghế nhựa cho trẻ,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/1299_ghe_nhua_cho_tre,Ghế nhựa cho trẻ,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/1299_ghe_nhua_cho_tre,Ghế nhựa cho trẻ,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/1299_ghe_nhua_cho_tre,Ghế nhựa cho trẻ,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/1299_ghe_nhua_cho_tre,Ghế nhựa cho trẻ,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/1299_ghe_nhua_cho_tre,Ghế nhựa cho trẻ,data/price/386_000,386.000,co_gia,có giá
vat_tu/1299_ghe_nhua_cho_tre,Ghế nhựa cho trẻ,data/unit/cai,Cái,co_don_vi_tinh,có đơn vị tính
vat_tu/1299_ghe_nhua_cho_tre,Ghế nhựa cho trẻ,data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/1299_ghe_nhua_cho_tre,Ghế nhựa cho trẻ,data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/1299_ghe_nhua_cho_tre,Ghế nhựa cho trẻ,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/1299_ghe_nhua_cho_tre,Ghế nhựa cho trẻ,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/1299_ghe_nhua_cho_tre,Ghế nhựa cho trẻ,data/spec/1299.0,"Ghế cho trẻ
Kích thước: R280 x S290 mm x C280/560mm
Dung sai kích thước ± 5mm.
Vật liệu: Gỗ cao su ghép thanh cao cấp...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/1300_ghe_nhua_cho_giao_vien,Ghế nhựa cho giáo viên,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/1300_ghe_nhua_cho_giao_vien,Ghế nhựa cho giáo viên,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/1300_ghe_nhua_cho_giao_vien,Ghế nhựa cho giáo viên,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/1300_ghe_nhua_cho_giao_vien,Ghế nhựa cho giáo viên,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/1300_ghe_nhua_cho_giao_vien,Ghế nhựa cho giáo viên,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/1300_ghe_nhua_cho_giao_vien,Ghế nhựa cho giáo viên,data/price/485_000,485.000,co_gia,có giá
vat_tu/1300_ghe_nhua_cho_giao_vien,Ghế nhựa cho giáo viên,data/unit/cai,Cái,co_don_vi_tinh,có đơn vị tính
vat_tu/1300_ghe_nhua_cho_giao_vien,Ghế nhựa cho giáo viên,data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/1300_ghe_nhua_cho_giao_vien,Ghế nhựa cho giáo viên,data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/1300_ghe_nhua_cho_giao_vien,Ghế nhựa cho giáo viên,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/1300_ghe_nhua_cho_giao_vien,Ghế nhựa cho giáo viên,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/1300_ghe_nhua_cho_giao_vien,Ghế nhựa cho giáo viên,data/spec/1300.0,"Ghế cho giáo viên
Kích thước: R320 x S320 mm x C350/600 mm 
Vật liệu: Gỗ sao sughép thanh cao cấp loại 1 (AA) dày 18m...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/1301_ke_de_do_choi_da_nang,Kệ để đồ chơi đa năng,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/1301_ke_de_do_choi_da_nang,Kệ để đồ chơi đa năng,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/1301_ke_de_do_choi_da_nang,Kệ để đồ chơi đa năng,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/1301_ke_de_do_choi_da_nang,Kệ để đồ chơi đa năng,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/1301_ke_de_do_choi_da_nang,Kệ để đồ chơi đa năng,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/1301_ke_de_do_choi_da_nang,Kệ để đồ chơi đa năng,data/price/1_120_000,1.120.000,co_gia,có giá
vat_tu/1301_ke_de_do_choi_da_nang,Kệ để đồ chơi đa năng,data/unit/cai,Cái,co_don_vi_tinh,có đơn vị tính
vat_tu/1301_ke_de_do_choi_da_nang,Kệ để đồ chơi đa năng,data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/1301_ke_de_do_choi_da_nang,Kệ để đồ chơi đa năng,data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/1301_ke_de_do_choi_da_nang,Kệ để đồ chơi đa năng,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/1301_ke_de_do_choi_da_nang,Kệ để đồ chơi đa năng,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/1301_ke_de_do_choi_da_nang,Kệ để đồ chơi đa năng,data/spec/1301.0,"Giá để đồ chơi đa năng
 - Kích thước: R1200xS300xC800 mm. (chiều cao tính cả bánh xe)
 - Giá được thiết kế không có h...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/1302_tivi_thong_minh_65inch_gia_treo_va_phu_kien,Tivi thông minh 65inch+ giá treo và phụ kiện,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/1302_tivi_thong_minh_65inch_gia_treo_va_phu_kien,Tivi thông minh 65inch+ giá treo và phụ kiện,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/1302_tivi_thong_minh_65inch_gia_treo_va_phu_kien,Tivi thông minh 65inch+ giá treo và phụ kiện,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/1302_tivi_thong_minh_65inch_gia_treo_va_phu_kien,Tivi thông minh 65inch+ giá treo và phụ kiện,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/1302_tivi_thong_minh_65inch_gia_treo_va_phu_kien,Tivi thông minh 65inch+ giá treo và phụ kiện,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/1302_tivi_thong_minh_65inch_gia_treo_va_phu_kien,Tivi thông minh 65inch+ giá treo và phụ kiện,data/price/16_000_000,16.000.000,co_gia,có giá
vat_tu/1302_tivi_thong_minh_65inch_gia_treo_va_phu_kien,Tivi thông minh 65inch+ giá treo và phụ kiện,data/unit/cai,Cái,co_don_vi_tinh,có đơn vị tính
vat_tu/1302_tivi_thong_minh_65inch_gia_treo_va_phu_kien,Tivi thông minh 65inch+ giá treo và phụ kiện,data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/1302_tivi_thong_minh_65inch_gia_treo_va_phu_kien,Tivi thông minh 65inch+ giá treo và phụ kiện,data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/1302_tivi_thong_minh_65inch_gia_treo_va_phu_kien,Tivi thông minh 65inch+ giá treo và phụ kiện,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/1302_tivi_thong_minh_65inch_gia_treo_va_phu_kien,Tivi thông minh 65inch+ giá treo và phụ kiện,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/1302_tivi_thong_minh_65inch_gia_treo_va_phu_kien,Tivi thông minh 65inch+ giá treo và phụ kiện,data/spec/1302.0,"Smart Tivi QLED Samsung 4K 65 inch QA65Q65D
Loại Tivi:Smart Tivi QLED
Kích cỡ màn hình:65 inch
Độ phân giải:4K (Ultra...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/1303_bo_mic_tro_giang_khong_day,Bộ mic trợ giảng không dây,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/1303_bo_mic_tro_giang_khong_day,Bộ mic trợ giảng không dây,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/1303_bo_mic_tro_giang_khong_day,Bộ mic trợ giảng không dây,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/1303_bo_mic_tro_giang_khong_day,Bộ mic trợ giảng không dây,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/1303_bo_mic_tro_giang_khong_day,Bộ mic trợ giảng không dây,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/1303_bo_mic_tro_giang_khong_day,Bộ mic trợ giảng không dây,data/price/1_300_000,1.300.000,co_gia,có giá
vat_tu/1303_bo_mic_tro_giang_khong_day,Bộ mic trợ giảng không dây,data/unit/bo,Bộ,co_don_vi_tinh,có đơn vị tính
vat_tu/1303_bo_mic_tro_giang_khong_day,Bộ mic trợ giảng không dây,data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/1303_bo_mic_tro_giang_khong_day,Bộ mic trợ giảng không dây,data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/1303_bo_mic_tro_giang_khong_day,Bộ mic trợ giảng không dây,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/1303_bo_mic_tro_giang_khong_day,Bộ mic trợ giảng không dây,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/1303_bo_mic_tro_giang_khong_day,Bộ mic trợ giảng không dây,data/spec/1303.0,"Bộ mic trợ giảng không dây:                                    
Công suất loa phát (với mic): RMS 15W
Công suất cực đ...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/1304_ampli,Ampli,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/1304_ampli,Ampli,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/1304_ampli,Ampli,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/1304_ampli,Ampli,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/1304_ampli,Ampli,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/1304_ampli,Ampli,data/price/5_100_000,5.100.000,co_gia,có giá
vat_tu/1304_ampli,Ampli,data/unit/cai,Cái,co_don_vi_tinh,có đơn vị tính
vat_tu/1304_ampli,Ampli,data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/1304_ampli,Ampli,data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/1304_ampli,Ampli,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/1304_ampli,Ampli,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/1304_ampli,Ampli,data/spec/1304.0,"Âm ly
  Nguồn điện 220-240V AC hoặc 24V DC
Công Suất ra    120W
Đáp tuyến tần số    50-20,000Hz
Độ méo tiếng    Dưới ...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/1305_loa_hop,Loa hộp,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/1305_loa_hop,Loa hộp,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/1305_loa_hop,Loa hộp,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/1305_loa_hop,Loa hộp,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/1305_loa_hop,Loa hộp,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/1305_loa_hop,Loa hộp,data/price/3_500_000,3.500.000,co_gia,có giá
vat_tu/1305_loa_hop,Loa hộp,data/unit/cai,Cái,co_don_vi_tinh,có đơn vị tính
vat_tu/1305_loa_hop,Loa hộp,data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/1305_loa_hop,Loa hộp,data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/1305_loa_hop,Loa hộp,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/1305_loa_hop,Loa hộp,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/1305_loa_hop,Loa hộp,data/spec/1305.0,"Công suất định mức: 60 W
Công suất tối đa: 180W
Trở kháng: 8Ohms
Độ nhạy: 92 dB (1W, 1m)
Đáp tuyến tần số: 65Hz~20KHz...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/1306_day_loa,Dây loa,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/1306_day_loa,Dây loa,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/1306_day_loa,Dây loa,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/1306_day_loa,Dây loa,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/1306_day_loa,Dây loa,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/1306_day_loa,Dây loa,data/price/25_000,25.000,co_gia,có giá
vat_tu/1306_day_loa,Dây loa,data/unit/m,m,co_don_vi_tinh,có đơn vị tính
vat_tu/1306_day_loa,Dây loa,data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/1306_day_loa,Dây loa,data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/1306_day_loa,Dây loa,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/1306_day_loa,Dây loa,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/1306_day_loa,Dây loa,data/spec/1306.0,"Dây loa 
- Có 2 lớp bọc chống thông khí
- Chất liệu bằng đồng nguyên chất sợi đồng sáng và mềm
- Lõi đốt không đen
- ...",co_thong_so_ky_thuat,có thông số kỹ thuật
vat_tu/1307_gia_treo_loa_va_phu_kien,Giá treo loa và phụ kiện,concept/gia_tham_chieu,Giá tham chiếu,thuoc_concept,thuộc concept
vat_tu/1307_gia_treo_loa_va_phu_kien,Giá treo loa và phụ kiện,concept/nguon_du_lieu,Nguồn dữ liệu,thuoc_concept,thuộc concept
vat_tu/1307_gia_treo_loa_va_phu_kien,Giá treo loa và phụ kiện,concept/quy_tac_chon_gia,Quy tắc chọn giá,thuoc_concept,thuộc concept
vat_tu/1307_gia_treo_loa_va_phu_kien,Giá treo loa và phụ kiện,concept/vat_tu_tuong_tu,Vật tư tương tự,thuoc_concept,thuộc concept
vat_tu/1307_gia_treo_loa_va_phu_kien,Giá treo loa và phụ kiện,concept/second_brain,Second Brain,thuoc_concept,thuộc concept
vat_tu/1307_gia_treo_loa_va_phu_kien,Giá treo loa và phụ kiện,data/price/1_450_000,1.450.000,co_gia,có giá
vat_tu/1307_gia_treo_loa_va_phu_kien,Giá treo loa và phụ kiện,data/unit/cai,Cái,co_don_vi_tinh,có đơn vị tính
vat_tu/1307_gia_treo_loa_va_phu_kien,Giá treo loa và phụ kiện,data/appraisal_date/16_12_2025,16/12/2025,co_ngay_tham_dinh,có ngày thẩm định
vat_tu/1307_gia_treo_loa_va_phu_kien,Giá treo loa và phụ kiện,data/certificate/405_2025_252_cttdg_vnvic,405/2025/252/CTTĐG-VNVIC,co_chung_thu,có chứng thư
vat_tu/1307_gia_treo_loa_va_phu_kien,Giá treo loa và phụ kiện,data/source/source,…,co_nguon_du_lieu,có nguồn dữ liệu
vat_tu/1307_gia_treo_loa_va_phu_kien,Giá treo loa và phụ kiện,data/appraiser/bui_thi_tra_giang,Bùi Thị Trà Giang,co_nguoi_tham_dinh,có người thẩm định
vat_tu/1307_gia_treo_loa_va_phu_kien,Giá treo loa và phụ kiện,data/spec/1307.0,"Phụ kiện lắp đặt
Giá treo loa +(Dây Điện, dây loa,ghen điện, Jack kết nối, băng keo, đinh vít...)",co_thong_so_ky_thuat,có thông số kỹ thuật
